,Finish_x,Color,noterating,Comments,Taste,url,Nose,Category,,Strength,Bottler,District,Vintage,Label,header,Bottled,Bottle code,Distilleries,Price_x,Barcode,Casktype,Bottling serie,Age,Number of bottles,Bottled for,Casknumber,Distillery,Market,Size,Body,overall rating,Finish_y,Price_y,Initial taste,Weighted Rate,Nose - Aroma,Presentation,number of member votes
2436,,,,,,http://www.whiskybase.com/whisky/56163/miltonduff-1995-anha,,"Single Malt from Speyside, Scotland",,52.8 % Vol.,Anam na h-Alba,Speyside,02.1995,,Miltonduff 1995 ANHA,06.2014,,,75.00$ 99.75 60.00,,Bourbon Hogsh. & 1 year Amontillado Octave,The Soul of Scotland,19 years old,96,Independent Whisky Summer Party 2014,,Miltonduff,,700 ml,0.00,87.50,0.00,0.00,0.00,0.00,0.00,0.00,2
2437,,,,,,http://www.whiskybase.com/whisky/51974/dailuaine-1976-ss,,"Single Malt from Speyside, Scotland",,47.0 % Vol.,Silver Seal,Speyside,1976,,Dailuaine 1976 SS,2013,,,465.00$ 618.45 372.00,8054242580402,,Special Bottling,37 years old,130,,5970,Dailuaine,,700 ml,0.00,88.67,0.00,0.00,0.00,0.00,0.00,0.00,5
2438,,,,,,http://www.whiskybase.com/whisky/41034/bunnahabhain-1990-w-f,,"Single Malt from Islay, Scotland",,50.4 % Vol.,Whisky-Fssle,Islay,1990,Duck Label,Bunnahabhain 1990 W-F,2013,,,"100,00$ 133,00 80,00",,Sherry Butt,Malt Edition,22 years old,,,,Bunnahabhain,,700 ml,93.00,90.25,93.00,90.00,89.00,90.40,88.00,88.00,18
2439,,,,,,http://www.whiskybase.com/whisky/45214/tobermory-1995-anha,,"Single Malt from Islands, Scotland",,55.0 % Vol.,Anam na h-Alba,Isle of Mull,06.1995,New Label,Tobermory 1995 ANHA,08.2013,,,59.00$ 78.47 47.20,,Sherry Finish,The Soul of Scotland,18 years old,85,,,Tobermory,,700 ml,0.00,88.56,0.00,0.00,0.00,0.00,0.00,0.00,11
2440,,,,,,http://www.whiskybase.com/whisky/41083/old-pulteney-2006-mos,,"Single Malt from Highlands, Scotland",,61.4 % Vol.,Malts of Scotland,Northern Highlands,04.10.2006,,Old Pulteney 2006 MoS,04.2013,,,54.00$ 71.82 43.20,,Refill Sherry Hogshead,Jointbottling Maltisten Westfalen + Berliner Hinterzimmerbande,06 years old,,,,Old Pulteney,,700 ml,0.00,84.67,0.00,0.00,0.00,0.00,0.00,0.00,17
2441,,,,,,http://www.whiskybase.com/whisky/51166/glendronach-1996,,"Single Malt from Highlands, Scotland",,56.5 % Vol.,Distillery Bottling,Eastern Highlands,16.02.1996,,Glendronach 1996,07.2013,,,94.20$ 125.29 75.36,,Oloroso Sherry Butt,Single Cask,17 years old,445,,230,Glendronach,United States,750 ml,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2442,,,,,,http://www.whiskybase.com/whisky/46692/longmorn-1996-sv,,"Single Malt from Speyside, Scotland",,46.0 % Vol.,Signatory Vintage,Speyside,01.05.1996,,Longmorn 1996 SV,07.10.2013,,,,,,The Un-Chillfiltered Collection,17 years old,753,"for Waldhaus am See, St. Moritz",72320,Longmorn,Switzerland,700 ml,0.00,86.57,0.00,0.00,0.00,0.00,0.00,0.00,9
2443,,,,,,http://www.whiskybase.com/whisky/42211/longmorn-1985-ed,,"Single Malt from Speyside, Scotland",,51.0 % Vol.,Edition Spirits,Speyside,1985,,Longmorn 1985 ED,2013,,,136.80$ 181.94 109.44,,,The First Editions,27 years old,,,,Longmorn,,700 ml,0.00,89.20,0.00,0.00,0.00,0.00,0.00,0.00,7
2444,,,,,,http://www.whiskybase.com/whisky/53041/glenturret-1988-dr,,"Single Malt from Highlands, Scotland",,45.3 % Vol.,Dewar Rattray,Central Highlands,12.12.1988,,Glenturret 1988 DR,20.01.2014,,,144.95$ 192.78 115.96,,Bourbon Hogshead,Indivdual Cask Bottling,25 years old,308,,891,Glenturret,,700 ml,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,4
2445,,,,,,http://www.whiskybase.com/whisky/54953/clynelish-1995-dt,,"Single Malt from Highlands, Scotland",,55.4 % Vol.,Duncan Taylor,Northern Highlands,10.1995,,Clynelish 1995 DT,12.2013,,,"99,00$ 131,67 79,20",,,Dimensions,18 years old,263,,10168,Clynelish,,700 ml,0.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2446,,,,,,http://www.whiskybase.com/whisky/45089/karuizawa-1981,,Single Malt from Japan,,60.3 % Vol.,Distillery Bottling,,1981,Japanese Label,Karuizawa 1981,2013,,,3797.46$ 5050.62 3037.97,,First Fill Sherry Cask,,,348,Speciality Drinks Ltd.London,6056,Karuizawa,,700 ml,0.00,94.86,0.00,0.00,0.00,0.00,0.00,0.00,23
2447,,,,,,http://www.whiskybase.com/whisky/53218/glen-garioch-1992-adf,,"Single Malt from Highlands, Scotland",,52.8 % Vol.,Acla da Fans,Eastern Highlands,1992,,Glen Garioch 1992 AdF,2013,,,81.00$ 107.73 64.80,,Bourbon Hogshead,,21 years old,132,,,Glen Garioch,Switzerland,700 ml,0.00,88.22,0.00,0.00,0.00,0.00,0.00,0.00,11
2448,,,,,,http://www.whiskybase.com/whisky/40416/tomatin-1994-ca,,"Single Malt from Highlands, Scotland",,54.1 % Vol.,Cadenhead,Central Highlands,1994,,Tomatin 1994 CA,02.2013,,,71.00$ 94.43 56.80,,,Authentic Collection,18 years old,234,,,Tomatin,,700 ml,0.00,85.75,0.00,0.00,0.00,0.00,0.00,0.00,4
2449,,,,,,http://www.whiskybase.com/whisky/52882/glenrothes-1997-vw,,"Single Malt from Speyside, Scotland",,46.0 % Vol.,van Wees,,02.06.1997,,Glenrothes 1997 vW,10.02.2014,,,"46,00$ 61,18 36,80",5021944087129,Refill Sherry Butt,The Ultimate,16 years old,775,,9244,Glenrothes,,700 ml,0.00,83.25,0.00,0.00,0.00,0.00,0.00,0.00,4
2450,,,,,,http://www.whiskybase.com/whisky/50684/longmorn-1985-jw,,"Single Malt from Speyside, Scotland",,53.8 % Vol.,Jack Wiebers Whisky World,Speyside,1985,,Longmorn 1985 JW,2013,,,178.90$ 237.94 143.12,,Bourbon Cask,Passenger Liners,28 years old,120,,,Longmorn,,700 ml,0.00,88.89,0.00,0.00,0.00,0.00,0.00,0.00,11
2451,,,,,,http://www.whiskybase.com/whisky/46116/karuizawa-45-year-old,,Single Malt from Japan,,62.0 % Vol.,Distillery Bottling,,,,Karuizawa 45-year-old,2013,,,3880.00$ 5160.40 3104.00,,Sherry Butt,Aqua of Life,45 years old,137,,1946,Karuizawa,,700 ml,0.00,93.33,0.00,0.00,0.00,0.00,0.00,0.00,5
2452,,,,,,http://www.whiskybase.com/whisky/46062/macallan-1997-dod,,"Single Malt from Speyside, Scotland",,46.0 % Vol.,Douglas Of Drumlanrig,Speyside,10.1997,,Macallan 1997 DoD,09.2013,,,97.90$ 130.21 78.32,,Refill Hogshead,,15 years old,150,,LD 9992,Macallan,,700 ml,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2453,,,,,,http://www.whiskybase.com/whisky/45357/glen-keith-1992-pda,,"Single Malt from Speyside, Scotland",,58.0 % Vol.,Part des Anges,Speyside,1992,,Glen Keith 1992 PDA,2013,,,134.95$ 179.48 107.96,,,Closed Distilleries,20 years old,154,,,Glen Keith,,700 ml,0.00,88.33,0.00,0.00,0.00,0.00,0.00,0.00,3
2454,,,,,,http://www.whiskybase.com/whisky/52053/caperdonich-1995-br,,"Single Malt from Speyside, Scotland",,46.0 % Vol.,Berry Bros & Rudd,Speyside,1995,,Caperdonich 1995 BR,2013,,,63.00$ 83.79 50.40,,,Berrys',17 years old,,Total Wine & More,95077,Caperdonich,United States,750 ml,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2455,,,,,,http://www.whiskybase.com/whisky/56542/glen-moray-2004,,"Single Malt from Speyside, Scotland",,61.9 % Vol.,Distillery Bottling,Speyside,2004,,Glen Moray 2004,2014,,,56.85$ 75.61 45.48,,Ex-Burgundy Cask,Handbottled at the Distillery,,,,212,Glen Moray,,700 ml,0.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2456,,,,,,http://www.whiskybase.com/whisky/43177/ben-nevis-1992-sv,,"Single Malt from Highlands, Scotland",,55.4 % Vol.,Signatory Vintage,Western Highlands,03.07.1992,,Ben Nevis 1992 SV,10.04.2013,,,65.00$ 86.45 52.00,,Sherry Butt,Cask Strength Collection,20 years old,433,,2314,Ben Nevis,,700 ml,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2457,,,,,,http://www.whiskybase.com/whisky/42974/bowmore-1996-br,,"Single Malt from Islay, Scotland",,54.1 % Vol.,Berry Bros & Rudd,Islay,1996,,Bowmore 1996 BR,2013,,,72.90$ 96.96 58.32,,,Berrys',16 years old,,,1382,Bowmore,,700 ml,0.00,87.50,0.00,0.00,0.00,0.00,0.00,0.00,2
2458,,,,,,http://www.whiskybase.com/whisky/44808/bruichladdich-1992-dr,,"Single Malt from Islay, Scotland",,46.0 % Vol.,Dewar Rattray,Islay,1992,Limited Fan Edition Label,Bruichladdich 1992 DR,2013,,,99.00$ 131.67 79.20,,Bourbon Hogshead,,20 years old,100,for Save the Lars Homestead,3799,Bruichladdich,,700 ml,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,3
2459,,,,,,http://www.whiskybase.com/whisky/54275/edradour-2002-sv-burgundy,,"Single Malt from Highlands, Scotland",,58.5 % Vol.,Signatory Vintage,Central Highlands,08.05.2002,,Edradour 2002 SV Burgundy,15.04.2013,,,"51,00$ 67,83 40,80",,Burgundy Finish,Straight From The Cask,10 years old,433,,,Edradour,,500 ml,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2460,,,,,,http://www.whiskybase.com/whisky/45835/nikka-miyagikyo-1999,,Single Malt from Japan,,61.0 % Vol.,Distillery Bottling,,04.10.1999,,Nikka Miyagikyo 1999,09.07.2013,Light Peat,,160.00$ 212.80 128.00,,Recharred Hogshead,Single Cask Warehouse #19,13 years old,,La Maison du Whisky,67223,Miyagikyo,,700 ml,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2461,,,,,,http://www.whiskybase.com/whisky/45936/glen-garioch-1990-gs,,-,,-,-,-,-,,-,-,,,-,,,,-,-,,,,,-,0.00,85.20,0.00,0.00,0.00,0.00,0.00,0.00,7
2462,,,,,,http://www.whiskybase.com/whisky/43450/macallan-1998-cc,,"Single Malt from Speyside, Scotland",,46.0 % Vol.,Cooper's Choice,Speyside,1998,,Macallan 1998 CC,2013,,,,,Hogshead,,15 years old,345,,9452,Macallan,,700 ml,0.00,79.00,0.00,0.00,0.00,0.00,0.00,0.00,2
2463,,,,,,http://www.whiskybase.com/whisky/41003/glenlivet-1996-sv,,"Single Malt from Speyside, Scotland",,46.0 % Vol.,Signatory Vintage,Speyside,13.05.1996,,Glenlivet 1996 SV,16.01.2013,,,"42,95$ 57,12 34,36",,1st Fill Sherry Butt,The Un-Chillfiltered Collection,16 years old,762,,79234,Glenlivet,,700 ml,91.00,77.25,90.00,90.00,92.00,90.60,90.00,90.00,4
2464,,,,,,http://www.whiskybase.com/whisky/50677/port-charlotte-2001-mos,,"Single Malt from Islay, Scotland",,58.2 % Vol.,Malts of Scotland,Islay,01.12.2001,Malts of Scotland,Port Charlotte 2001 MoS,01.10.2013,,,"108,90$ 144,84 87,12",,Sherry hogshead,,11 years old,292,,MoS 13052,Bruichladdich,Germany,700 ml,0.00,83.86,0.00,0.00,0.00,0.00,0.00,0.00,16
2465,,,,,,http://www.whiskybase.com/whisky/51702/glen-grant-1992-cc,,"Single Malt from Speyside, Scotland",,48.3 % Vol.,Cooper's Choice,,1992,,Glen Grant 1992 CC,2013,,,"83,60$ 111,19 66,88",,Port Wood Finish,,20 years old,450,,9047,Glen Grant,,700 ml,0.00,84.33,0.00,0.00,0.00,0.00,0.00,0.00,3
2466,,,,,,http://www.whiskybase.com/whisky/40239/clynelish-1995-ca,,"Single Malt from Highlands, Scotland",,58.0 % Vol.,Cadenhead,Northern Highlands,1995,,Clynelish 1995 CA,02.2013,,,"75,00$ 99,75 60,00",,Sherry Wood,Wood Range - Sherry Cask,17 years old,540,,,Clynelish,,700 ml,85.00,85.75,88.00,85.00,85.00,86.00,87.00,85.00,10
2467,,,,,,http://www.whiskybase.com/whisky/55349/tomatin-2007-twa,,"Single Malt from Highlands, Scotland",,50.3 % Vol.,The Whisky Agency,,2007,,Tomatin 2007 TWA,2014,,,"46,50$ 61,85 37,20",,Refill Butt,Stamps Serie,06 years old,156,Exclusively selected for Helgoland,,Tomatin,,700 ml,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2468,,,,,,http://www.whiskybase.com/whisky/44962/glen-garioch-1989-wy,,"Single Malt from Highlands, Scotland",,46.0 % Vol.,Wemyss Malts,Eastern Highlands,1989,,Glen Garioch 1989 Wy,2013,,,"96,33$ 128,12 77,06",,,Brandy Casket,,322,,,Glen Garioch,,700 ml,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2469,,,,,,http://www.whiskybase.com/whisky/53803/glenglassaugh-1986,,"Single Malt from Speyside, Scotland",,43.7 % Vol.,Distillery Bottling,Speyside,19.02.1986,,Glenglassaugh 1986,02.2014,,,"224,00$ 297,92 179,20",,Hogshead,Rare Cask Release - Batch 1,28 years old,323,,2101,Glenglassaugh,,700 ml,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,9
2470,,,,,,http://www.whiskybase.com/whisky/55178/longmorn-1992-mc,,"Single Malt from Speyside, Scotland",,46.9 % Vol.,Scotch Single Malt Circle,Speyside,07.10.1992,,Longmorn 1992 MC,15.11.2013,,,,,Bourbon Cask,,21 years old,,,86616,Longmorn,,700 ml,0.00,85.50,0.00,0.00,0.00,0.00,0.00,0.00,2
2471,,,,,,http://www.whiskybase.com/whisky/43028/imperial-1995-gm,,"Single Malt from Speyside, Scotland",,59.4 % Vol.,Gordon & MacPhail,Speyside,14.06.1995,,Imperial 1995 GM,04.2013,,,"75,00$ 99,75 60,00",,1st Fill Sherry Butt,Reserve,,617,for Belgium,4892,Imperial,,700 ml,0.00,89.50,0.00,0.00,0.00,0.00,0.00,0.00,10
2472,,,,,,http://www.whiskybase.com/whisky/52354/glendronach-1995,,"Single Malt from Highlands, Scotland",,54.3 % Vol.,Distillery Bottling,Eastern Highlands,1995,,Glendronach 1995,2014,,,,,Pedro Ximnez Sherry Casks,Vintage Bottling,18 years old,,,,Glendronach,Taiwan,700 ml,0.00,87.67,0.00,0.00,0.00,0.00,0.00,0.00,3
2473,,,,,,http://www.whiskybase.com/whisky/55789/glendronach-1990,,"Single Malt from Highlands, Scotland",,52.3 % Vol.,Distillery Bottling,Eastern Highlands,29.08.1990,,Glendronach 1990,04.2014,,,"159,00$ 211,47 127,20",,PX Sherry Puncheon,Single Cask,23 years old,717,independentspirit.de,1374,Glendronach,,700 ml,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,9
2474,,,,,,http://www.whiskybase.com/whisky/45679/caol-ila-1999-hsc,,"Single Malt from Islay, Scotland",,46.0 % Vol.,High Spirits` Collection,Islay,02.1999,,Caol Ila 1999 HSC,09.2013,,,"70,00$ 93,10 56,00",,,Roots-Radici The Forties ''Bravery'',14 years old,60,for GluGlu2000 malt whisky club,303377,Caol Ila,,700 ml,89.50,90.00,90.00,90.00,89.50,90.00,91.00,90.00,5
2475,,,,,,http://www.whiskybase.com/whisky/52976/glendronach-1995,,"Single Malt from Highlands, Scotland",,54.6 % Vol.,Distillery Bottling,Eastern Highlands,01.05.1995,,Glendronach 1995,30.04.2014,,,"109,00$ 144,97 87,20",,Pedro Ximnez Sherry Puncheon,Single Cask,18 years old,300,Whisky in Wiesbaden,1732,Glendronach,Germany,700 ml,0.00,89.90,0.00,0.00,0.00,0.00,0.00,0.00,12
2476,,,,,,http://www.whiskybase.com/whisky/52023/edradour-2000-sv-sauternes,,"Single Malt from Highlands, Scotland",,56.4 % Vol.,Signatory Vintage,Central Highlands,30.06.2000,,Edradour 2000 SV Sauternes,04.10.2013,,,"58,90$ 78,34 47,12",,Sauternes Hogshead,Straight from the Cask,13 years old,409,,,Edradour,,500 ml,0.00,82.33,0.00,0.00,0.00,0.00,0.00,0.00,5
2477,,,,,,http://www.whiskybase.com/whisky/41564/laphroaig-1998-wf,,"Single Malt from Islay, Scotland",,53.9 % Vol.,The Whisky Fair,Islay,1998,,Laphroaig 1998 WF,2013,,,"85,00$ 113,05 68,00",,Sherry Wood,,14 years old,226,,,Laphroaig,,700 ml,0.00,85.73,0.00,0.00,0.00,0.00,0.00,0.00,13
2478,,,,,,http://www.whiskybase.com/whisky/53112/bunnahabhain-1990-dd,,"Single Malt from Islay, Scotland",,49.8 % Vol.,Daily Dram,Islay,1990,,Bunnahabhain 1990 DD,2014,,,,,,The Nectar of the Daily Drams,23 years old,,joint bottling with La Maison du Whisky,,Bunnahabhain,,700 ml,0.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,7
2479,,,,,,http://www.whiskybase.com/whisky/56148/ben-nevis-1998,,"Single Malt from Highlands, Scotland",,57.3 % Vol.,Distillery Bottling,Western Highlands,23.06.1998,,Ben Nevis 1998,01.05.2014,,,"116,63$ 155,12 93,30",,Sherry Cask,Single Cask,15 years old,582,,590,Ben Nevis,,700 ml,0.00,82.67,0.00,0.00,0.00,0.00,0.00,0.00,3
2480,,,,,,http://www.whiskybase.com/whisky/43304/arran-2001,,"Single Malt from Islands, Scotland",,48.0 % Vol.,Distillery Bottling,Arran,16.11.2001,,Arran 2001,02.05.2013,,,71.20$ 94.70 56.96,,Sherry Hogshead,,11 years old,317,for Tattoo St. Gallen 2013,2001/739,Arran,,700 ml,0.00,84.50,0.00,0.00,0.00,0.00,0.00,0.00,4
2481,,,,,,http://www.whiskybase.com/whisky/51752/macallan-1988-ad,,"Single Malt from Speyside, Scotland",,52.5 % Vol.,Adelphi,Speyside,1988,,Macallan 1988 AD,2014,,,,,,,25 years old,108,Whisky-Meet 2014,13931,Macallan,Norway,700 ml,0.00,86.67,0.00,0.00,0.00,0.00,0.00,0.00,3
2482,,,,,,http://www.whiskybase.com/whisky/56651/inchgower-1999-jw,,"Single Malt from Speyside, Scotland",,56.1 % Vol.,Jack Wiebers Whisky World,Speyside,1999,,Inchgower 1999 JW,2014,,,"71,00$ 94,43 56,80",,,Brass & Mining Collection,14 years old,76,The Whisky Fair Limburg 2014,,Inchgower,,700 ml,0.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2483,,,,,,http://www.whiskybase.com/whisky/52462/clynelish-1997-dod,,"Single Malt from Highlands, Scotland",,56.2 % Vol.,Douglas Of Drumlanrig,Northern Highlands,05.1997,,Clynelish 1997 DoD,11.2013,,,"87,90$ 116,91 70,32",,Refill Hogshead,,16 years old,60,,LD 10174,Clynelish,,700 ml,0.00,86.50,0.00,0.00,0.00,0.00,0.00,0.00,4
2484,,,,,,http://www.whiskybase.com/whisky/45367/glenfarclas-1999,,-,,-,-,-,-,,-,-,,,-,,,,-,-,,,,,-,84.00,84.00,85.00,80.00,84.00,82.60,85.00,70.00,2
2485,,,,,,http://www.whiskybase.com/whisky/50577/glendronach-1996,,-,,-,-,-,-,,-,-,,,-,,,,-,-,,,,,-,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2486,,,,,,http://www.whiskybase.com/whisky/44922/caol-ila-2003-ad,,-,,-,-,-,-,,-,-,,,-,,,,-,-,,,,,-,0.00,83.67,0.00,0.00,0.00,0.00,0.00,0.00,5
2487,,,,,,http://www.whiskybase.com/whisky/42133/glengoyne-1996-ca,,"Single Malt from Highlands, Scotland",,46.0 % Vol.,Cadenhead,Western Highlands,1996,,Glengoyne 1996 CA,2013,,,"59,30$ 78,87 47,44",,Bourbon Hogshead,Black Label,16 years old,302,,,Glengoyne,,700 ml,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2488,,,,,,http://www.whiskybase.com/whisky/42422/ledaig-2005-bm,,"Single Malt from Islands, Scotland",,61.0 % Vol.,Big Market,Isle of Mull,2005,,Ledaig 2005 BM,2013,,,"38,00$ 50,54 30,40",,,Sonderabfllung 010,,,,,Tobermory,,700 ml,0.00,86.50,0.00,0.00,0.00,0.00,0.00,0.00,2
2489,,,,,,http://www.whiskybase.com/whisky/55066/glenrothes-2007-ad,,"Single Malt from Speyside, Scotland",,67.7 % Vol.,Adelphi,Speyside,2007,,Glenrothes 2007 AD,2014,,,"70,00$ 93,10 56,00",,1st fill sherry,,07 years old,328,,3519,Glenrothes,,700 ml,0.00,88.60,0.00,0.00,0.00,0.00,0.00,0.00,7
2490,,,,,,http://www.whiskybase.com/whisky/41169/ben-nevis-1990-mbl,,"Single Malt from Highlands, Scotland",,46.0 % Vol.,Meadowside Blending,Western Highlands,09.1990,,Ben Nevis 1990 MBl,02.2013,,,"97,90$ 130,21 78,32",,Bourbon Cask,The Maltman,21 years old,312,,23,Ben Nevis,,700 ml,0.00,89.33,0.00,0.00,0.00,0.00,0.00,0.00,23
2491,,,,,,http://www.whiskybase.com/whisky/52746/glenrothes-2004-mcg,,"Single Malt from Speyside, Scotland",,61.2 % Vol.,Douglas McGibbon,Speyside,Spring 2004,,Glenrothes 2004 McG,Winter 2014,,,"81,46$ 108,34 65,17",,Sherry Butt,McGibbon's Provenance,09 years old,,,DMG 10191,Glenrothes,,700 ml,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,2
2492,,,,,,http://www.whiskybase.com/whisky/53524/edradour-2002-sv-burgundy,,"Single Malt from Highlands, Scotland",,58.8 % Vol.,Signatory Vintage,Central Highlands,08.05.2002,,Edradour 2002 SV Burgundy,28.10.2013,,,"61,00$ 81,13 48,80",,Hogshead + Ex-Burgundy Wine Cask Finish,Straight From The Cask,11 years old,437,,,Edradour,,500 ml,0.00,81.50,0.00,0.00,0.00,0.00,0.00,0.00,6
2493,,,,,,http://www.whiskybase.com/whisky/43781/bladnoch-1990-ca,,"Single Malt from Lowlands, Scotland",,48.5 % Vol.,Cadenhead,Lowlands,1990,,Bladnoch 1990 CA,07.2013,,,"88,95$ 118,30 71,16",,Bourbon Hogshead,Authentic Collection,23 years old,282,,,Bladnoch,,700 ml,0.00,86.67,0.00,0.00,0.00,0.00,0.00,0.00,3
2494,,,,,,http://www.whiskybase.com/whisky/43255/laphroaig-2000-dmg,,-,,-,-,-,-,,-,-,,,-,,,,-,-,,,,,-,-,-,-,-,-,-,-,-,-
2495,,,,,,http://www.whiskybase.com/whisky/54942/glendronach-1990,,"Single Malt from Highlands, Scotland",,53.1 % Vol.,Distillery Bottling,Eastern Highlands,19.03.1990,,Glendronach 1990,02.2014,,,"130,00$ 172,90 104,00",,Pedro Ximnez Sherry Puncheon,Single Cask,23 years old,688,Memories of Scotland,2190,Glendronach,Japan,700 ml,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2496,,,,,,http://www.whiskybase.com/whisky/53558/glenfarclas-1974,,"Single Malt from Speyside, Scotland",,53.3 % Vol.,Distillery Bottling,Speyside,1974,,Glenfarclas 1974,28.06.2013,,,"499,90$ 664,87 399,92",,Sherry Butt,The Family Casks,38 years old,240,,5785,Glenfarclas,,700 ml,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2497,,,,,,http://www.whiskybase.com/whisky/40483/balvenie-12-year-old,,"Single Malt from Speyside, Scotland",,47.8 % Vol.,Distillery Bottling,Speyside,,,Balvenie 12-year-old,2013,,,"70,06$ 93,18 56,05",,First Fill Ex-Bourbon Cask,Single Barrel,12 years old,300,,12742,Balvenie,,700 ml,0.00,87.89,0.00,0.00,0.00,0.00,0.00,0.00,11
2498,,,,,,http://www.whiskybase.com/whisky/41081/mortlach-1996-ba,,"Single Malt from Speyside, Scotland",,58.2 % Vol.,Blackadder,Speyside,20.08.1996,,Mortlach 1996 BA,02.2013,,,,,,Raw Cask,16 years old,596,,,Mortlach,,700 ml,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2499,,,,,,http://www.whiskybase.com/whisky/55098/littlemill-1990-jw,,"Single Malt from Lowlands, Scotland",,51.7 % Vol.,Jack Wiebers Whisky World,Lowlands,1990,,Littlemill 1990 JW,2014,,,139.00$ 184.87 111.20,,Bourbon Cask,Great Ocean Liners,23 years old,144,Whisky Fair Limburg 2014,1035,Littlemill,Germany,700 ml,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,11
2500,,,,,,http://www.whiskybase.com/whisky/55028/bunnahabhain-1990-am,,"Single Malt from Islay, Scotland",,50.5 % Vol.,Asta Morris,Islay,1990,,Bunnahabhain 1990 AM,2014,,,,,Sherry Cask,,24 years old,204,Mikhail Selivanov,AM 035,Bunnahabhain,,700 ml,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2501,,,,,,http://www.whiskybase.com/whisky/44826/aberlour-1996-warehouse-no-1,,"Single Malt from Speyside, Scotland",,58.6 % Vol.,Distillery Bottling,Speyside,22.11.1996,,Aberlour 1996 Warehouse No. 1,2013,,,"154,22$ 205,11 123,38",,Sherry Cask,Single Cask Selection,16 years old,,,6342,Aberlour,,700 ml,0.00,87.75,0.00,0.00,0.00,0.00,0.00,0.00,6
2502,,,,,,http://www.whiskybase.com/whisky/43312/benriach-1978,,"Single Malt from Speyside, Scotland",,51.1 % Vol.,Distillery Bottling,Speyside,1978,,BenRiach 1978,06.2013,,,"319,90$ 425,47 255,92",,Moscatel Finish,Single Cask Bottling,35 years old,253,,1047,BenRiach,,700 ml,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,2
2503,,,,,,http://www.whiskybase.com/whisky/41672/port-ellen-1982-mos,,"Single Malt from Islay, Scotland",,59.5 % Vol.,Malts of Scotland,Islay,03.1982,,Port Ellen 1982 MoS,01.2013,,,"525,00$ 698,25 420,00",,Sherry Hogshead,Diamonds,,175,,MoS 13006,Port Ellen,,700 ml,92.00,91.44,91.00,87.00,91.00,91.00,92.50,90.00,20
2504,,,,,,http://www.whiskybase.com/whisky/46798/glenlossie-2002-smws-4621,,"Single Malt from Speyside, Scotland",,60.9 % Vol.,Scotch Malt Whisky Society,Speyside,31.05.2002,,Glenlossie 2002 SMWS 46.21,2013,,,"67,75$ 90,11 54,20",,Refill Ex-Sherry Butt,A ballerina in stilettos,11 years old,483,,46.21,Glenlossie,,700 ml,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,1
2505,,,,,,http://www.whiskybase.com/whisky/45957/auchentoshan-1992-3r,,"Single Malt from Lowlands, Scotland",,47.8 % Vol.,3Rivers Tokyo,Lowlands,1992,,Auchentoshan 1992 3R,2013,,,,,Bourbon Barrel,Dance,20 years old,177,,,Auchentoshan,,700 ml,0.00,84.67,0.00,0.00,0.00,0.00,0.00,0.00,3
2506,,,,,,http://www.whiskybase.com/whisky/40560/glen-grant-1992-wch,,"Single Malt from Speyside, Scotland",,53.5 % Vol.,The Whisky Chamber,Speyside,22.10.1992,,Glen Grant 1992 WCh,10.01.2013,,,"58,90$ 78,34 47,12",,ex-Bourbon Barrel,,20 years old,161,,130806,Glen Grant,,500 ml,0.00,88.50,0.00,0.00,0.00,0.00,0.00,0.00,4
2507,,,,,,http://www.whiskybase.com/whisky/55978/laphroaig-1998-mc,,"Single Malt from Islay, Scotland",,54.5 % Vol.,Scotch Single Malt Circle,Islay,15.10.1998,,Laphroaig 1998 MC,18.06.2014,,,"112,00$ 148,96 89,60",,Bourbon Hogshead; Port Charlotte Cask Finish,,15 years old,270,,9748,Laphroaig,,700 ml,0.00,90.43,0.00,0.00,0.00,0.00,0.00,0.00,9
